Metabolite_physical,Weight_physical,Direction_physical,Rank_physical,Stability_physical,AbsWeight_physical
114439,0.005643928,Positive,2187,0.9,0.005643928
27872,-0.005643226,Negative,2188,0.8,0.005643226
13727,0.005628576,Positive,2189,0.9,0.005628576
20674,-0.005628178,Negative,2190,0.8,0.005628178
82038,-0.005627822,Negative,2191,0.7,0.005627822
102487,0.005627337,Positive,2192,0.9,0.005627337
98051,-0.005623809,Negative,2193,0.7,0.005623809
18676,-0.00555185,Negative,2194,0.9,0.00555185
17899,-0.005549647,Negative,2195,0.9,0.005549647
27829,0.005543197,Positive,2196,0.8,0.005543197
30966,0.005541983,Positive,2197,0.8,0.005541983
54799,-0.005537619,Negative,2198,1,0.005537619
96925,0.005518472,Positive,2199,0.9,0.005518472
50034,0.00551055,Positive,2200,0.7,0.00551055
8437,-0.005483343,Negative,2201,0.8,0.005483343
50041,-0.005481003,Negative,2202,0.8,0.005481003
34419,0.005480759,Positive,2203,0.9,0.005480759
58028,-0.005480502,Negative,2204,0.9,0.005480502
64625,-0.005464097,Negative,2205,0.8,0.005464097
24253,0.005428231,Positive,2206,0.8,0.005428231
5287,-0.00542178,Negative,2207,0.8,0.00542178
6561,-0.005364152,Negative,2208,0.9,0.005364152
93735,-0.005363474,Negative,2209,0.7,0.005363474
85795,0.005344734,Positive,2210,0.9,0.005344734
11245,0.00533568,Positive,2211,0.9,0.00533568
96494,-0.00533248,Negative,2212,0.7,0.00533248
139376,0.005321393,Positive,2213,0.7,0.005321393
39655,-0.005312286,Negative,2214,0.9,0.005312286
40719,0.005301179,Positive,2215,0.8,0.005301179
92214,0.005294018,Positive,2216,0.7,0.005294018
38109,-0.005272998,Negative,2217,0.9,0.005272998
82671,0.005272005,Positive,2218,0.9,0.005272005
48806,-0.005258809,Negative,2219,0.9,0.005258809
93592,-0.005254996,Negative,2220,0.7,0.005254996
43134,-0.005244547,Negative,2221,0.7,0.005244547
25801,-0.005236693,Negative,2222,0.8,0.005236693
20315,0.005224948,Positive,2223,0.8,0.005224948
32632,-0.005199614,Negative,2224,0.8,0.005199614
93157,0.005187607,Positive,2225,0.8,0.005187607
88688,0.005181799,Positive,2226,0.9,0.005181799
80071,0.005180551,Positive,2227,0.8,0.005180551
139164,0.005172306,Positive,2228,0.8,0.005172306
96671,-0.005158669,Negative,2229,0.7,0.005158669
59717,-0.005132206,Negative,2230,0.8,0.005132206
41463,-0.005123415,Negative,2231,0.8,0.005123415
54913,-0.005119071,Negative,2232,0.8,0.005119071
64008,-0.005104715,Negative,2233,0.9,0.005104715
63375,-0.005103224,Negative,2234,0.8,0.005103224
18032,0.005093091,Positive,2235,0.9,0.005093091
98857,-0.005089093,Negative,2236,0.8,0.005089093
19425,0.005072646,Positive,2237,0.7,0.005072646
78938,-0.005061099,Negative,2238,0.8,0.005061099
23706,-0.005061013,Negative,2239,0.8,0.005061013
41704,-0.005050962,Negative,2240,0.9,0.005050962
80099,-0.005047649,Negative,2241,0.8,0.005047649
68096,-0.005047331,Negative,2242,0.8,0.005047331
35747,0.005040641,Positive,2243,0.8,0.005040641
15953,0.005029182,Positive,2244,0.9,0.005029182
42138,0.005025684,Positive,2245,0.8,0.005025684
59601,-0.005011999,Negative,2246,0.9,0.005011999
46116,-0.005010534,Negative,2247,0.8,0.005010534
81052,0.004992847,Positive,2248,0.8,0.004992847
4987,-0.004992106,Negative,2249,0.8,0.004992106
36753,-0.004982395,Negative,2250,0.7,0.004982395
30459,0.004969734,Positive,2251,0.9,0.004969734
77613,-0.004963567,Negative,2252,0.7,0.004963567
30746,0.004947274,Positive,2253,0.6,0.004947274
13377,-0.004943366,Negative,2254,0.8,0.004943366
12129,0.004941071,Positive,2255,0.9,0.004941071
30867,-0.004939611,Negative,2256,0.8,0.004939611
104006,0.004931672,Positive,2257,0.8,0.004931672
37620,-0.004928543,Negative,2258,0.8,0.004928543
91284,-0.00492705,Negative,2259,0.8,0.00492705
11003,0.004925742,Positive,2260,0.7,0.004925742
72451,0.004924637,Positive,2261,0.8,0.004924637
25370,-0.004915679,Negative,2262,0.8,0.004915679
137390,0.004906734,Positive,2263,0.8,0.004906734
31726,-0.004906565,Negative,2264,0.8,0.004906565
64759,-0.004886863,Negative,2265,0.8,0.004886863
77225,-0.004880923,Negative,2266,0.8,0.004880923
103314,0.004873609,Positive,2267,0.8,0.004873609
90661,0.004863769,Positive,2268,0.9,0.004863769
5579,-0.004862182,Negative,2269,0.8,0.004862182
52470,-0.004844356,Negative,2270,0.8,0.004844356
40679,-0.00484162,Negative,2271,0.7,0.00484162
105814,0.004838947,Positive,2272,0.8,0.004838947
19234,0.004834832,Positive,2273,0.9,0.004834832
29480,0.004788879,Positive,2274,0.9,0.004788879
12772,0.004738879,Positive,2275,0.7,0.004738879
39782,-0.00470577,Negative,2276,0.7,0.00470577
107197,0.004694832,Positive,2277,0.9,0.004694832
81628,-0.004659725,Negative,2278,0.8,0.004659725
32090,0.004657248,Positive,2279,0.7,0.004657248
89770,0.004654029,Positive,2280,0.9,0.004654029
10826,0.00464285,Positive,2281,0.8,0.00464285
9912,0.004641125,Positive,2282,0.8,0.004641125
55864,-0.004640339,Negative,2283,0.7,0.004640339
70417,0.004634294,Positive,2284,0.8,0.004634294
89933,-0.004607994,Negative,2285,0.7,0.004607994
76785,-0.004578276,Negative,2286,0.9,0.004578276
38085,-0.004552651,Negative,2287,0.7,0.004552651
16393,0.004523848,Positive,2288,0.7,0.004523848
37467,-0.004514346,Negative,2289,0.7,0.004514346
17579,0.004510875,Positive,2290,0.8,0.004510875
5072,-0.004506568,Negative,2291,0.8,0.004506568
6692,0.004494082,Positive,2292,0.8,0.004494082
141233,-0.004493645,Negative,2293,0.8,0.004493645
81856,-0.00449191,Negative,2294,0.8,0.00449191
109378,0.004479084,Positive,2295,0.8,0.004479084
16638,0.004475676,Positive,2296,0.8,0.004475676
36324,-0.004469839,Negative,2297,0.8,0.004469839
57362,-0.004459484,Negative,2298,0.9,0.004459484
111732,0.004423787,Positive,2299,0.7,0.004423787
63056,0.004418849,Positive,2300,0.6,0.004418849
27516,0.004408865,Positive,2301,0.8,0.004408865
88777,0.004403743,Positive,2302,0.8,0.004403743
89932,-0.0043983,Negative,2303,0.8,0.0043983
55898,-0.004387707,Negative,2304,0.9,0.004387707
31542,-0.004380707,Negative,2305,0.7,0.004380707
64677,-0.004371536,Negative,2306,0.8,0.004371536
73884,0.00435524,Positive,2307,0.7,0.00435524
80654,0.004352329,Positive,2308,0.7,0.004352329
49100,-0.004345509,Negative,2309,0.9,0.004345509
89497,0.004339284,Positive,2310,0.9,0.004339284
57783,-0.004326953,Negative,2311,0.8,0.004326953
85869,0.004322255,Positive,2312,0.8,0.004322255
59580,-0.004315032,Negative,2313,0.7,0.004315032
30906,-0.004286515,Negative,2314,0.9,0.004286515
80484,-0.004286236,Negative,2315,0.7,0.004286236
10025,-0.004277397,Negative,2316,0.8,0.004277397
53067,-0.004271382,Negative,2317,0.8,0.004271382
25318,0.004264528,Positive,2318,0.8,0.004264528
73757,0.004241869,Positive,2319,0.9,0.004241869
22886,-0.004239508,Negative,2320,0.8,0.004239508
19362,0.004239383,Positive,2321,0.8,0.004239383
73497,0.004220054,Positive,2322,0.8,0.004220054
76588,0.004191579,Positive,2323,0.9,0.004191579
6367,-0.004189132,Negative,2324,0.7,0.004189132
50982,-0.004187548,Negative,2325,0.8,0.004187548
62088,-0.004173792,Negative,2326,0.7,0.004173792
78730,-0.004159083,Negative,2327,0.7,0.004159083
76298,0.004157844,Positive,2328,0.8,0.004157844
140002,-0.00415004,Negative,2329,0.7,0.00415004
49901,0.004144936,Positive,2330,0.7,0.004144936
15106,0.004136699,Positive,2331,0.8,0.004136699
140413,-0.004133146,Negative,2332,0.7,0.004133146
99050,0.004119266,Positive,2333,0.8,0.004119266
38817,0.004115375,Positive,2334,0.6,0.004115375
27168,-0.004108114,Negative,2335,0.7,0.004108114
40955,-0.004099122,Negative,2336,0.7,0.004099122
29783,0.004089649,Positive,2337,0.7,0.004089649
8145,-0.004087236,Negative,2338,0.7,0.004087236
24716,-0.004072898,Negative,2339,0.6,0.004072898
17666,0.004065595,Positive,2340,0.9,0.004065595
46088,0.00406307,Positive,2341,0.7,0.00406307
95074,-0.004061249,Negative,2342,0.7,0.004061249
57984,-0.004056124,Negative,2343,0.9,0.004056124
11088,-0.004054457,Negative,2344,0.9,0.004054457
66319,-0.004054305,Negative,2345,0.7,0.004054305
29079,0.004047405,Positive,2346,0.7,0.004047405
37515,-0.004046977,Negative,2347,0.6,0.004046977
57999,-0.004019647,Negative,2348,0.8,0.004019647
19955,0.004006783,Positive,2349,0.7,0.004006783
31741,0.003998432,Positive,2350,0.6,0.003998432
16183,-0.003991383,Negative,2351,0.7,0.003991383
18470,0.00398205,Positive,2352,0.8,0.00398205
68795,0.003979762,Positive,2353,0.8,0.003979762
44532,0.003961156,Positive,2354,0.8,0.003961156
37776,-0.00395061,Negative,2355,0.8,0.00395061
60482,-0.003945906,Negative,2356,0.8,0.003945906
33129,-0.003929451,Negative,2357,0.6,0.003929451
43492,0.00390544,Positive,2358,0.8,0.00390544
35601,-0.00390336,Negative,2359,0.7,0.00390336
57067,0.00390094,Positive,2360,0.7,0.00390094
91740,-0.003898351,Negative,2361,0.8,0.003898351
86654,-0.003892881,Negative,2362,0.7,0.003892881
56948,-0.003889915,Negative,2363,0.8,0.003889915
25189,-0.003885719,Negative,2364,0.8,0.003885719
21499,-0.003881312,Negative,2365,0.6,0.003881312
18674,-0.003871115,Negative,2366,0.8,0.003871115
67066,0.003870267,Positive,2367,0.7,0.003870267
15008,-0.003863748,Negative,2368,0.8,0.003863748
13413,0.003860724,Positive,2369,0.6,0.003860724
34277,-0.003850175,Negative,2370,0.9,0.003850175
103178,0.003846657,Positive,2371,0.8,0.003846657
21579,-0.003838134,Negative,2372,0.7,0.003838134
30833,-0.003835574,Negative,2373,0.8,0.003835574
38123,-0.003816115,Negative,2374,0.8,0.003816115
139611,0.003815938,Positive,2375,0.8,0.003815938
28353,-0.003810581,Negative,2376,0.9,0.003810581
99548,0.003792657,Positive,2377,0.8,0.003792657
5053,-0.003783178,Negative,2378,0.7,0.003783178
31394,0.003763187,Positive,2379,0.7,0.003763187
97344,-0.0037575,Negative,2380,0.7,0.0037575
24361,-0.003754894,Negative,2381,0.6,0.003754894
107422,0.003697981,Positive,2382,0.7,0.003697981
72119,-0.003686412,Negative,2383,0.7,0.003686412
32711,-0.003673243,Negative,2384,0.6,0.003673243
78928,0.003660362,Positive,2385,0.8,0.003660362
138749,0.003657079,Positive,2386,0.8,0.003657079
32723,0.003630066,Positive,2387,0.7,0.003630066
62386,-0.003621413,Negative,2388,0.9,0.003621413
16685,0.003615892,Positive,2389,0.6,0.003615892
124539,0.003608833,Positive,2390,0.8,0.003608833
29124,0.003607282,Positive,2391,0.7,0.003607282
51480,-0.003603216,Negative,2392,0.8,0.003603216
73782,0.003577774,Positive,2393,0.6,0.003577774
42816,-0.003558368,Negative,2394,0.7,0.003558368
70810,-0.003538811,Negative,2395,0.7,0.003538811
86179,0.003533635,Positive,2396,0.7,0.003533635
83117,0.003532786,Positive,2397,0.8,0.003532786
79362,0.003530904,Positive,2398,0.8,0.003530904
48324,-0.003525308,Negative,2399,0.8,0.003525308
20223,-0.003524915,Negative,2400,0.8,0.003524915
64351,-0.003524442,Negative,2401,0.7,0.003524442
43571,-0.003510903,Negative,2402,0.8,0.003510903
88528,0.003506632,Positive,2403,0.8,0.003506632
51744,-0.003503424,Negative,2404,0.6,0.003503424
10109,-0.003497527,Negative,2405,0.7,0.003497527
75474,0.003479166,Positive,2406,0.8,0.003479166
22504,0.003464633,Positive,2407,0.7,0.003464633
132463,0.00345682,Positive,2408,0.9,0.00345682
27637,0.003453735,Positive,2409,0.6,0.003453735
18437,-0.003453055,Negative,2410,0.7,0.003453055
14016,-0.003448744,Negative,2411,0.7,0.003448744
87450,0.003445592,Positive,2412,0.8,0.003445592
50165,-0.003435899,Negative,2413,0.6,0.003435899
28713,-0.003435315,Negative,2414,0.4,0.003435315
35501,-0.003432388,Negative,2415,0.7,0.003432388
93103,0.003430701,Positive,2416,0.8,0.003430701
69732,0.003430316,Positive,2417,0.7,0.003430316
41309,0.003429926,Positive,2418,0.6,0.003429926
13367,-0.003417706,Negative,2419,0.9,0.003417706
16830,-0.003407357,Negative,2420,0.7,0.003407357
9018,0.003392286,Positive,2421,0.7,0.003392286
59893,-0.003391269,Negative,2422,0.8,0.003391269
27459,0.003385936,Positive,2423,0.8,0.003385936
99882,-0.003374434,Negative,2424,0.8,0.003374434
57679,0.003356987,Positive,2425,0.8,0.003356987
24793,0.003353836,Positive,2426,0.6,0.003353836
58243,0.003350302,Positive,2427,0.6,0.003350302
57767,0.003340851,Positive,2428,0.7,0.003340851
112719,0.003336511,Positive,2429,0.8,0.003336511
38162,-0.003314654,Negative,2430,0.8,0.003314654
13351,0.003305202,Positive,2431,0.7,0.003305202
105263,0.003304766,Positive,2432,0.9,0.003304766
25904,-0.003302975,Negative,2433,0.7,0.003302975
32480,-0.003288994,Negative,2434,0.7,0.003288994
63828,-0.003288461,Negative,2435,0.6,0.003288461
25629,0.003280587,Positive,2436,0.7,0.003280587
87696,0.003279415,Positive,2437,1,0.003279415
23712,0.003249605,Positive,2438,0.8,0.003249605
87330,0.003235542,Positive,2439,0.7,0.003235542
13152,0.00322975,Positive,2440,0.7,0.00322975
13125,-0.003229595,Negative,2441,0.7,0.003229595
33734,-0.003223032,Negative,2442,0.6,0.003223032
16474,-0.003220617,Negative,2443,0.8,0.003220617
34803,-0.003186512,Negative,2444,0.7,0.003186512
81448,-0.00318025,Negative,2445,0.7,0.00318025
40840,-0.003145186,Negative,2446,0.6,0.003145186
63817,-0.003142546,Negative,2447,0.7,0.003142546
34276,-0.003139882,Negative,2448,0.9,0.003139882
88267,0.003139101,Positive,2449,0.9,0.003139101
25872,-0.003137103,Negative,2450,0.7,0.003137103
56119,-0.003135712,Negative,2451,0.8,0.003135712
47909,-0.003132055,Negative,2452,0.8,0.003132055
22437,0.003122426,Positive,2453,0.9,0.003122426
80002,-0.003117328,Negative,2454,0.7,0.003117328
73286,0.003091687,Positive,2455,0.9,0.003091687
9657,-0.003088181,Negative,2456,0.7,0.003088181
32014,-0.003085138,Negative,2457,0.7,0.003085138
20120,0.003075916,Positive,2458,0.8,0.003075916
17733,-0.003067501,Negative,2459,0.8,0.003067501
55420,-0.003057182,Negative,2460,0.8,0.003057182
26674,-0.003038032,Negative,2461,0.5,0.003038032
59543,-0.003020848,Negative,2462,0.8,0.003020848
18214,-0.003006791,Negative,2463,0.6,0.003006791
87967,0.003006546,Positive,2464,0.7,0.003006546
8161,0.003006142,Positive,2465,0.8,0.003006142
8351,-0.002994575,Negative,2466,0.6,0.002994575
19159,0.002981213,Positive,2467,0.9,0.002981213
86023,-0.002972293,Negative,2468,0.8,0.002972293
72702,0.002955107,Positive,2469,0.7,0.002955107
27966,-0.002942453,Negative,2470,0.7,0.002942453
107847,0.002919832,Positive,2471,0.7,0.002919832
65555,0.00289518,Positive,2472,0.6,0.00289518
29081,-0.002889733,Negative,2473,0.7,0.002889733
112582,0.002889096,Positive,2474,0.8,0.002889096
16193,-0.002877888,Negative,2475,0.6,0.002877888
30762,-0.002873716,Negative,2476,0.8,0.002873716
14345,-0.002866076,Negative,2477,0.6,0.002866076
11025,-0.002863686,Negative,2478,0.7,0.002863686
45609,-0.002848022,Negative,2479,0.7,0.002848022
16570,-0.002845158,Negative,2480,0.6,0.002845158
84629,0.002822526,Positive,2481,0.6,0.002822526
37160,0.002820868,Positive,2482,0.6,0.002820868
39945,-0.002807057,Negative,2483,0.8,0.002807057
52343,0.002781199,Positive,2484,0.7,0.002781199
47412,0.002773949,Positive,2485,0.7,0.002773949
39158,-0.002773196,Negative,2486,0.7,0.002773196
4814,0.002767218,Positive,2487,0.8,0.002767218
41940,-0.002744691,Negative,2488,0.6,0.002744691
65948,-0.002743012,Negative,2489,0.7,0.002743012
62604,-0.002738633,Negative,2490,0.9,0.002738633
23867,-0.002737323,Negative,2491,0.6,0.002737323
23503,-0.002731468,Negative,2492,0.7,0.002731468
9868,-0.002723836,Negative,2493,0.5,0.002723836
13740,0.002723082,Positive,2494,0.6,0.002723082
34875,-0.002721986,Negative,2495,0.9,0.002721986
28114,0.002716947,Positive,2496,0.6,0.002716947
8835,-0.002711889,Negative,2497,0.7,0.002711889
57985,-0.002668186,Negative,2498,0.6,0.002668186
5446,-0.002661858,Negative,2499,0.7,0.002661858
73665,-0.002659401,Negative,2500,0.7,0.002659401
17400,0.002638442,Positive,2501,0.6,0.002638442
17216,0.002615564,Positive,2502,0.8,0.002615564
53703,-0.002603969,Negative,2503,0.7,0.002603969
104147,0.002577387,Positive,2504,0.7,0.002577387
37608,-0.002561733,Negative,2505,0.7,0.002561733
25546,0.002559171,Positive,2506,0.7,0.002559171
91838,-0.002549475,Negative,2507,0.8,0.002549475
24908,-0.002548092,Negative,2508,0.5,0.002548092
40084,0.002541333,Positive,2509,0.7,0.002541333
73575,0.002536247,Positive,2510,0.7,0.002536247
13164,0.002509604,Positive,2511,0.7,0.002509604
46495,-0.002497048,Negative,2512,0.7,0.002497048
33680,-0.002489674,Negative,2513,0.6,0.002489674
67549,-0.002474592,Negative,2514,0.6,0.002474592
42103,-0.00246553,Negative,2515,0.7,0.00246553
23715,-0.002461773,Negative,2516,0.8,0.002461773
16593,0.002454104,Positive,2517,0.6,0.002454104
88065,0.002433939,Positive,2518,0.9,0.002433939
57006,0.002419583,Positive,2519,0.8,0.002419583
71568,0.002417696,Positive,2520,0.7,0.002417696
51853,-0.00240741,Negative,2521,0.8,0.00240741
80285,0.002404988,Positive,2522,0.6,0.002404988
33471,-0.002398631,Negative,2523,0.7,0.002398631
54788,0.002395474,Positive,2524,0.8,0.002395474
99018,0.002384848,Positive,2525,0.8,0.002384848
33521,-0.002358739,Negative,2526,0.5,0.002358739
40971,0.002356749,Positive,2527,0.8,0.002356749
21538,0.002329462,Positive,2528,0.7,0.002329462
98497,-0.002318188,Negative,2529,0.7,0.002318188
95173,0.002313885,Positive,2530,0.7,0.002313885
40476,0.002310002,Positive,2531,0.7,0.002310002
17192,0.002308886,Positive,2532,0.6,0.002308886
103248,0.002266901,Positive,2533,0.6,0.002266901
77570,0.002244977,Positive,2534,0.7,0.002244977
102890,-0.002244275,Negative,2535,0.6,0.002244275
8064,-0.002237961,Negative,2536,0.7,0.002237961
55703,-0.002233999,Negative,2537,0.6,0.002233999
51345,-0.002224225,Negative,2538,0.6,0.002224225
9006,0.002215971,Positive,2539,0.6,0.002215971
29147,-0.002210668,Negative,2540,0.6,0.002210668
20752,0.002202612,Positive,2541,0.8,0.002202612
33185,0.002197178,Positive,2542,0.7,0.002197178
110907,0.002185296,Positive,2543,0.7,0.002185296
12212,0.002184412,Positive,2544,0.8,0.002184412
29583,-0.002173749,Negative,2545,0.7,0.002173749
28189,0.002170321,Positive,2546,0.6,0.002170321
94245,-0.002166087,Negative,2547,0.6,0.002166087
16275,0.002161409,Positive,2548,0.8,0.002161409
107409,-0.002135053,Negative,2549,0.7,0.002135053
7074,-0.002133576,Negative,2550,0.5,0.002133576
68730,0.002128682,Positive,2551,0.8,0.002128682
31911,0.002125784,Positive,2552,0.6,0.002125784
72327,0.002124132,Positive,2553,0.7,0.002124132
31793,-0.002122752,Negative,2554,0.6,0.002122752
29873,0.002120902,Positive,2555,0.7,0.002120902
70344,0.002109285,Positive,2556,0.6,0.002109285
50440,-0.002092703,Negative,2557,0.7,0.002092703
25806,0.002083506,Positive,2558,0.6,0.002083506
62013,0.002067408,Positive,2559,0.7,0.002067408
28792,-0.002059037,Negative,2560,0.5,0.002059037
95481,0.002048506,Positive,2561,0.7,0.002048506
10352,-0.002046915,Negative,2562,0.8,0.002046915
10261,0.002043127,Positive,2563,0.7,0.002043127
79443,0.002030142,Positive,2564,0.9,0.002030142
73784,-0.002018196,Negative,2565,0.6,0.002018196
20141,0.002017328,Positive,2566,0.5,0.002017328
26120,0.002006979,Positive,2567,0.5,0.002006979
19391,0.002002362,Positive,2568,0.6,0.002002362
51090,0.001995721,Positive,2569,0.6,0.001995721
56091,-0.001994353,Negative,2570,0.6,0.001994353
45481,-0.001990907,Negative,2571,0.7,0.001990907
61678,0.001989428,Positive,2572,0.7,0.001989428
104256,0.001971797,Positive,2573,0.6,0.001971797
91781,-0.001969736,Negative,2574,0.8,0.001969736
74768,0.001969496,Positive,2575,0.7,0.001969496
51440,-0.001959985,Negative,2576,0.7,0.001959985
43790,0.00195062,Positive,2577,0.7,0.00195062
33877,-0.001945275,Negative,2578,0.7,0.001945275
39232,-0.001943427,Negative,2579,0.7,0.001943427
28991,0.001940558,Positive,2580,0.7,0.001940558
11836,0.001923579,Positive,2581,0.6,0.001923579
59103,-0.001922185,Negative,2582,0.7,0.001922185
23865,-0.001912624,Negative,2583,0.6,0.001912624
112571,-0.001909072,Negative,2584,0.6,0.001909072
22044,-0.001895255,Negative,2585,0.8,0.001895255
17095,0.001890275,Positive,2586,0.6,0.001890275
116469,0.001887046,Positive,2587,0.6,0.001887046
42654,0.001875273,Positive,2588,0.7,0.001875273
33625,0.00184383,Positive,2589,0.7,0.00184383
17843,0.001841296,Positive,2590,0.7,0.001841296
12904,0.001838832,Positive,2591,0.7,0.001838832
28820,0.001835298,Positive,2592,0.7,0.001835298
57912,-0.001833315,Negative,2593,0.6,0.001833315
12582,0.001812172,Positive,2594,0.6,0.001812172
41355,0.001795364,Positive,2595,0.6,0.001795364
73689,0.001795356,Positive,2596,0.7,0.001795356
46937,0.001789753,Positive,2597,0.8,0.001789753
27099,0.001788735,Positive,2598,0.7,0.001788735
81211,0.001786364,Positive,2599,0.8,0.001786364
23653,-0.001777031,Negative,2600,0.6,0.001777031
53389,0.001769922,Positive,2601,0.7,0.001769922
78525,0.001762534,Positive,2602,0.8,0.001762534
51310,-0.001753378,Negative,2603,0.7,0.001753378
44889,-0.001738504,Negative,2604,0.7,0.001738504
20117,-0.001730557,Negative,2605,0.5,0.001730557
43061,-0.001724468,Negative,2606,0.6,0.001724468
140223,-0.001701882,Negative,2607,0.7,0.001701882
53600,-0.00169843,Negative,2608,0.6,0.00169843
13191,-0.00167503,Negative,2609,0.6,0.00167503
83546,-0.001666421,Negative,2610,0.7,0.001666421
53275,-0.0016579,Negative,2611,0.5,0.0016579
68008,0.001652017,Positive,2612,0.5,0.001652017
78856,-0.001632203,Negative,2613,0.7,0.001632203
96359,0.001616969,Positive,2614,0.7,0.001616969
137079,0.001607956,Positive,2615,0.7,0.001607956
32675,-0.001571743,Negative,2616,0.5,0.001571743
39662,0.001571622,Positive,2617,0.5,0.001571622
11645,-0.00157038,Negative,2618,0.6,0.00157038
38887,-0.001565911,Negative,2619,0.6,0.001565911
53912,-0.00156579,Negative,2620,0.8,0.00156579
43507,-0.001548421,Negative,2621,0.7,0.001548421
8398,0.001534518,Positive,2622,0.6,0.001534518
43908,0.001528981,Positive,2623,0.4,0.001528981
91812,-0.001524112,Negative,2624,0.8,0.001524112
49765,0.001522983,Positive,2625,0.7,0.001522983
44249,-0.001514286,Negative,2626,0.5,0.001514286
7034,-0.001507107,Negative,2627,0.5,0.001507107
91832,0.001499361,Positive,2628,0.6,0.001499361
4042,-0.001498975,Negative,2629,0.6,0.001498975
37908,0.001494555,Positive,2630,0.8,0.001494555
48322,-0.001489026,Negative,2631,0.7,0.001489026
69829,0.001486734,Positive,2632,0.6,0.001486734
11158,0.001476979,Positive,2633,0.7,0.001476979
21526,-0.001462671,Negative,2634,0.7,0.001462671
70513,0.001450751,Positive,2635,0.6,0.001450751
117250,-0.001435104,Negative,2636,0.9,0.001435104
87842,-0.001410941,Negative,2637,0.5,0.001410941
67813,-0.001410003,Negative,2638,0.5,0.001410003
59074,-0.001408078,Negative,2639,0.6,0.001408078
59795,-0.001390496,Negative,2640,0.6,0.001390496
5314,0.001367455,Positive,2641,0.7,0.001367455
98903,0.001365563,Positive,2642,0.5,0.001365563
27052,-0.001352844,Negative,2643,0.5,0.001352844
90541,0.00132151,Positive,2644,0.5,0.00132151
22981,-0.001316558,Negative,2645,0.7,0.001316558
58053,-0.001306409,Negative,2646,0.6,0.001306409
54859,-0.001306051,Negative,2647,0.5,0.001306051
57608,0.001294077,Positive,2648,0.5,0.001294077
25436,-0.001290396,Negative,2649,0.5,0.001290396
14333,-0.00128202,Negative,2650,0.6,0.00128202
64180,-0.001263605,Negative,2651,0.7,0.001263605
12856,-0.001250581,Negative,2652,0.5,0.001250581
19163,0.001249071,Positive,2653,0.4,0.001249071
59564,-0.001248283,Negative,2654,0.5,0.001248283
35884,-0.001245467,Negative,2655,0.6,0.001245467
25608,-0.001238098,Negative,2656,0.7,0.001238098
62461,0.00123715,Positive,2657,0.5,0.00123715
46465,0.001228579,Positive,2658,0.8,0.001228579
86895,0.001207224,Positive,2659,0.4,0.001207224
36995,0.001204088,Positive,2660,0.6,0.001204088
75602,0.001178642,Positive,2661,0.9,0.001178642
73236,-0.001172166,Negative,2662,0.6,0.001172166
71585,0.001155977,Positive,2663,0.4,0.001155977
46412,-0.001145183,Negative,2664,0.7,0.001145183
62278,-0.001140459,Negative,2665,0.7,0.001140459
85037,-0.001139239,Negative,2666,0.7,0.001139239
7170,-0.00113781,Negative,2667,0.6,0.00113781
23846,-0.001122724,Negative,2668,0.5,0.001122724
8335,0.001096017,Positive,2669,0.8,0.001096017
6199,-0.001091169,Negative,2670,0.4,0.001091169
140497,0.001073223,Positive,2671,0.7,0.001073223
11393,0.001065017,Positive,2672,0.7,0.001065017
95738,0.001063306,Positive,2673,0.6,0.001063306
25854,0.001038023,Positive,2674,0.6,0.001038023
48700,0.001034277,Positive,2675,0.6,0.001034277
33691,-0.001032156,Negative,2676,0.6,0.001032156
42287,0.001008157,Positive,2677,0.7,0.001008157
18779,-0.001006461,Negative,2678,0.7,0.001006461
21880,-0.001005533,Negative,2679,0.5,0.001005533
32905,-0.001003738,Negative,2680,0.5,0.001003738
78181,0.000990029,Positive,2681,0.6,0.000990029
34120,0.000986234,Positive,2682,0.4,0.000986234
60806,-0.000975281,Negative,2683,0.8,0.000975281
42827,-0.000969862,Negative,2684,0.5,0.000969862
22967,-0.000940658,Negative,2685,0.4,0.000940658
5933,0.000919102,Positive,2686,0.5,0.000919102
83112,0.000909883,Positive,2687,0.7,0.000909883
13002,-0.000908989,Negative,2688,0.6,0.000908989
80562,0.000899531,Positive,2689,0.4,0.000899531
40263,-0.000891068,Negative,2690,0.5,0.000891068
13985,-0.000887357,Negative,2691,0.7,0.000887357
27907,-0.00088562,Negative,2692,0.3,0.00088562
9198,-0.000884682,Negative,2693,0.2,0.000884682
33752,-0.000872687,Negative,2694,0.5,0.000872687
38607,-0.000868055,Negative,2695,0.5,0.000868055
50996,-0.000861291,Negative,2696,0.6,0.000861291
35972,0.000861149,Positive,2697,0.7,0.000861149
27580,-0.000855316,Negative,2698,0.6,0.000855316
73739,0.000852686,Positive,2699,0.6,0.000852686
41308,0.000850886,Positive,2700,0.6,0.000850886
86271,-0.000849392,Negative,2701,0.7,0.000849392
17419,0.000846839,Positive,2702,0.6,0.000846839
6903,0.000822394,Positive,2703,0.6,0.000822394
29622,0.00081492,Positive,2704,0.6,0.00081492
79092,0.000783597,Positive,2705,0.4,0.000783597
7194,-0.000778097,Negative,2706,0.7,0.000778097
10468,-0.000771002,Negative,2707,0.5,0.000771002
15695,-0.000768897,Negative,2708,0.6,0.000768897
39345,-0.000753378,Negative,2709,0.3,0.000753378
16089,-0.000749309,Negative,2710,0.3,0.000749309
26280,-0.000732265,Negative,2711,0.6,0.000732265
