"Metabolite","Weight","Direction","Rank","Stability"
"11408",-0.0156594097419506,"Negative",1190,1
"23634",-0.0156363123036775,"Negative",1191,1
"109854",-0.0156161420232314,"Negative",1192,1
"46114",0.0156140096292755,"Positive",1193,1
"34132",-0.0156136517335242,"Negative",1194,1
"23744",-0.0155958685461495,"Negative",1195,1
"68951",0.0155774409247074,"Positive",1196,1
"37648",-0.0155353431463103,"Negative",1197,1
"71352",0.0155044578887639,"Positive",1198,0.9
"86062",0.0154914533853664,"Positive",1199,1
"56202",-0.015465542519004,"Negative",1200,1
"101119",0.015448726294843,"Positive",1201,1
"5364",0.0154258903124265,"Positive",1202,1
"41182",0.0154193316780999,"Positive",1203,1
"36365",0.0154070627361532,"Positive",1204,1
"37845",-0.0153936265563785,"Negative",1205,1
"83099",0.0153882269535257,"Positive",1206,1
"43166",-0.0153864074525323,"Negative",1207,1
"32000",-0.015380976187964,"Negative",1208,1
"64120",0.0153746688706307,"Positive",1209,1
"11740",-0.0153694097267609,"Negative",1210,1
"98581",0.0153592210745228,"Positive",1211,1
"22115",-0.0153358815689281,"Negative",1212,1
"51483",-0.0153319682567451,"Negative",1213,1
"8179",-0.0153014482918239,"Negative",1214,1
"81493",-0.01527909712989,"Negative",1215,1
"36032",-0.0152747128374466,"Negative",1216,1
"125944",0.0152743283210509,"Positive",1217,1
"76824",0.0152672837678177,"Positive",1218,1
"7506",-0.0152636021466367,"Negative",1219,1
"117986",0.0152506372316927,"Positive",1220,1
"57086",0.0152227592703736,"Positive",1221,1
"24398",-0.0152132127362639,"Negative",1222,1
"52245",-0.0152028714651268,"Negative",1223,1
"13341",-0.0151927570903217,"Negative",1224,1
"56079",-0.0151923393186739,"Negative",1225,1
"77479",-0.0151576840853078,"Negative",1226,0.9
"34467",-0.0151451112964909,"Negative",1227,1
"8061",-0.0151140205590408,"Negative",1228,1
"114053",0.0151033659221046,"Positive",1229,1
"34697",-0.0150955367132783,"Negative",1230,1
"27057",-0.0150917653577151,"Negative",1231,1
"64610",-0.0150887645983331,"Negative",1232,1
"8533",-0.015085184161508,"Negative",1233,1
"23430",-0.0150807378100019,"Negative",1234,1
"12426",0.0150603592612887,"Positive",1235,1
"22973",-0.0150525647707635,"Negative",1236,1
"21901",-0.0150434889367824,"Negative",1237,1
"88614",0.0150418776082207,"Positive",1238,1
"23026",-0.0150293673811219,"Negative",1239,0.9
"89510",0.0150233472294514,"Positive",1240,1
"111351",0.0150104069190814,"Positive",1241,1
"85165",0.0150094915136825,"Positive",1242,1
"20479",0.014998649139926,"Positive",1243,1
"26676",-0.0149951278671659,"Negative",1244,1
"49048",0.014957057870888,"Positive",1245,1
"69067",0.0149527152674242,"Positive",1246,1
"92639",0.0149052377648952,"Positive",1247,1
"31137",-0.0149048249093978,"Negative",1248,1
"45795",0.0148795322333905,"Positive",1249,0.9
"40503",0.0148702124740652,"Positive",1250,1
"73200",0.0148693677911779,"Positive",1251,1
"7037",-0.0148662076304902,"Negative",1252,1
"23076",-0.0148298717105978,"Negative",1253,1
"46846",0.0148295682071533,"Positive",1254,1
"14876",-0.0148223367006899,"Negative",1255,1
"51421",0.0148168714842215,"Positive",1256,1
"36855",-0.014812345802343,"Negative",1257,1
"69879",0.0148108117116937,"Positive",1258,1
"15372",-0.0148105705138468,"Negative",1259,1
"77582",0.0148045740039779,"Positive",1260,1
"14623",-0.0147982542559909,"Negative",1261,0.9
"17529",-0.0147919367929231,"Negative",1262,1
"28830",-0.0147801820411579,"Negative",1263,1
"37605",-0.0147769710958871,"Negative",1264,1
"65154",0.0147734765429426,"Positive",1265,1
"102737",0.0147731353577314,"Positive",1266,1
"54558",-0.0147654873132561,"Negative",1267,0.9
"112547",-0.0147489915865428,"Negative",1268,1
"31790",-0.0147442960130618,"Negative",1269,1
"70755",-0.0147430256127861,"Negative",1270,0.9
"13392",0.0147322322869178,"Positive",1271,1
"68914",0.0147291201258812,"Positive",1272,1
"35765",-0.014725485762383,"Negative",1273,1
"34641",-0.0147168782321352,"Negative",1274,1
"23842",-0.0147092739602978,"Negative",1275,1
"65244",0.0147032109626166,"Positive",1276,0.9
"40772",0.0146891740864298,"Positive",1277,1
"24677",-0.0146807274939907,"Negative",1278,1
"16572",-0.0146571981205331,"Negative",1279,0.9
"8411",-0.0146459701522311,"Negative",1280,1
"28454",0.0146379107123131,"Positive",1281,1
"17619",0.0145962879830607,"Positive",1282,1
"14067",0.0145663179638232,"Positive",1283,1
"7211",-0.014548345023255,"Negative",1284,1
"59183",-0.0145436973200684,"Negative",1285,1
"32390",0.0145374738967465,"Positive",1286,1
"56661",-0.0144983512706297,"Negative",1287,1
"100122",-0.0144962143860599,"Negative",1288,0.9
"7501",-0.0144922895861601,"Negative",1289,1
"34329",-0.014480291738733,"Negative",1290,1
"76581",0.0144688057684257,"Positive",1291,1
"87858",0.0144668497241675,"Positive",1292,1
"94347",0.0144658288253114,"Positive",1293,1
"5900",-0.014442297310089,"Negative",1294,1
"31039",-0.0144376853766287,"Negative",1295,1
"23189",-0.0144057275662304,"Negative",1296,1
"30411",-0.0143908644809858,"Negative",1297,1
"12819",0.0143876288983473,"Positive",1298,1
"14649",-0.0143733040740675,"Negative",1299,1
"63728",-0.0143600864891466,"Negative",1300,1
"13100",-0.0143511216788809,"Negative",1301,1
"21171",-0.0143400008792728,"Negative",1302,1
"24950",-0.0143312728431365,"Negative",1303,1
"25158",-0.0143185706154878,"Negative",1304,1
"31733",-0.0143166453521341,"Negative",1305,1
"79386",0.0143109627447525,"Positive",1306,1
"76563",0.0143076582098507,"Positive",1307,1
"73802",0.0143066382236385,"Positive",1308,1
"52243",0.0143046909569253,"Positive",1309,1
"65895",-0.0143042885343895,"Negative",1310,1
"23874",-0.0142882977076569,"Negative",1311,1
"57971",0.0142812928027791,"Positive",1312,1
"53526",0.0142761590292747,"Positive",1313,0.9
"27424",-0.0142758006893171,"Negative",1314,1
"20326",-0.0142696963014797,"Negative",1315,1
"69984",-0.0142625486493612,"Negative",1316,0.9
"45361",0.0142522793735004,"Positive",1317,1
"24493",-0.0142465219145493,"Negative",1318,1
"34808",-0.0142423351895313,"Negative",1319,1
"25494",0.0142380937128856,"Positive",1320,1
"76815",0.0142348215735753,"Positive",1321,1
"41217",-0.0142344061518458,"Negative",1322,1
"84605",0.0142082736769897,"Positive",1323,1
"99630",-0.0142015601735261,"Negative",1324,1
"13647",-0.0142004343100957,"Negative",1325,0.9
"33893",0.0141963796153808,"Positive",1326,1
"95718",-0.0141941292093004,"Negative",1327,0.9
"29972",-0.0141933684076245,"Negative",1328,1
"4200",-0.0141667508336506,"Negative",1329,1
"86515",0.0141536319675695,"Positive",1330,1
"11383",-0.014145603744315,"Negative",1331,0.9
"75856",0.0141442477167899,"Positive",1332,0.9
"92336",0.0141072947990284,"Positive",1333,1
"21284",-0.0141044058028797,"Negative",1334,1
"30001",-0.0141029715101678,"Negative",1335,1
"80270",0.0141019771783585,"Positive",1336,0.9
"34981",-0.0140927139229976,"Negative",1337,1
"30763",0.0140854458725647,"Positive",1338,0.9
"98830",-0.014079274978831,"Negative",1339,0.9
"59991",-0.0140659324251394,"Negative",1340,1
"14454",0.0140568099377259,"Positive",1341,0.9
"63228",-0.0140551802976838,"Negative",1342,1
"28253",-0.0140549907624006,"Negative",1343,1
"16771",-0.0140492704872453,"Negative",1344,0.9
"68763",0.0140391196637996,"Positive",1345,1
"10360",-0.0140200236573985,"Negative",1346,0.9
"29312",0.0140194593555577,"Positive",1347,1
"5074",-0.0140174405098777,"Negative",1348,1
"86111",0.0140042325407985,"Positive",1349,1
"54277",-0.0139496430730121,"Negative",1350,1
"102964",-0.0139423133488246,"Negative",1351,1
"79423",0.013941849122385,"Positive",1352,1
"62101",0.013920509460995,"Positive",1353,1
"69070",0.0139123250370605,"Positive",1354,1
"62901",0.0138873889657721,"Positive",1355,1
"51012",-0.0138752065826348,"Negative",1356,1
"50056",-0.0138382887059066,"Negative",1357,1
"50705",-0.0138323958598631,"Negative",1358,1
"76557",0.0138257055397918,"Positive",1359,1
"32865",0.0138210320981171,"Positive",1360,1
"113539",-0.0137964635395659,"Negative",1361,0.9
"31190",-0.0137950415986911,"Negative",1362,1
"79683",0.0137689072688358,"Positive",1363,1
"68786",0.013768492448775,"Positive",1364,1
"33731",-0.0137591866559184,"Negative",1365,1
"88076",0.0137584077996742,"Positive",1366,1
"13105",0.0137409255056424,"Positive",1367,1
"14287",0.0137303323445591,"Positive",1368,0.9
"9200",-0.0137011898424775,"Negative",1369,1
"44159",-0.0136964066016166,"Negative",1370,0.9
"79342",0.0136903566383668,"Positive",1371,0.9
"55769",-0.0136874517688242,"Negative",1372,1
"140770",0.0136817153685222,"Positive",1373,1
"19550",0.0136772451428793,"Positive",1374,1
"73398",-0.013655255660367,"Negative",1375,0.9
"80725",0.0136028880711673,"Positive",1376,1
"93618",0.01358991162886,"Positive",1377,1
"32892",-0.0135657194787113,"Negative",1378,1
"7783",-0.0135576189038926,"Negative",1379,1
"82784",0.0135535883584259,"Positive",1380,0.9
"23474",0.0135510616496071,"Positive",1381,0.8
"18079",0.0135475791226024,"Positive",1382,0.9
"61673",-0.0135288437337792,"Negative",1383,1
"50582",-0.013518129838604,"Negative",1384,1
"97927",0.0135050007447318,"Positive",1385,1
"139574",0.0135032270115024,"Positive",1386,1
"59808",-0.0134800970774737,"Negative",1387,0.9
"61116",-0.0134736401916015,"Negative",1388,1
"80434",0.0134472873610563,"Positive",1389,1
"89677",-0.0134382773701885,"Negative",1390,0.9
"8316",-0.0134142101398985,"Negative",1391,0.9
"41841",-0.0134099712397312,"Negative",1392,1
"63451",-0.0134092807921645,"Negative",1393,1
"9069",-0.0134058293278402,"Negative",1394,1
"87611",0.0134047118098652,"Positive",1395,1
"52809",-0.0134018783516367,"Negative",1396,1
"23871",-0.013381092479313,"Negative",1397,1
"31521",-0.0133766272109702,"Negative",1398,1
"49357",-0.0133728422818499,"Negative",1399,1
"74573",0.0133656974471281,"Positive",1400,1
"99870",-0.0133519621715372,"Negative",1401,0.9
"60084",-0.0133431192470847,"Negative",1402,1
"50522",-0.0133405080529326,"Negative",1403,1
"69824",0.013339557697129,"Positive",1404,1
"11781",0.0133266879328685,"Positive",1405,1
"35804",-0.0132917948967605,"Negative",1406,0.9
"8808",-0.0132309694756683,"Negative",1407,0.9
"90665",0.0132042749910083,"Positive",1408,1
"38355",-0.0131871271469004,"Negative",1409,1
"16463",0.0131768181625771,"Positive",1410,0.9
"85524",0.0131762941732798,"Positive",1411,0.9
"5050",-0.01314726925671,"Negative",1412,1
"18687",0.0130950579264814,"Positive",1413,0.9
"51392",-0.0130872897000676,"Negative",1414,1
"18452",-0.0130786604979094,"Negative",1415,1
"89650",-0.0130674317345883,"Negative",1416,0.9
"95819",0.0130624503837252,"Positive",1417,1
"27158",-0.0130470121554848,"Negative",1418,1
"82873",0.0130441642113171,"Positive",1419,1
"13073",-0.0130436832386822,"Negative",1420,1
"82309",-0.0130329719988462,"Negative",1421,0.9
"58252",-0.0130191452375093,"Negative",1422,1
"23709",-0.0129868504450244,"Negative",1423,1
"29942",-0.0129768821028975,"Negative",1424,0.9
"14829",0.0129701842459275,"Positive",1425,1
"14635",-0.01296886417451,"Negative",1426,1
"89521",0.012962925883326,"Positive",1427,1
"43364",0.0129458553576318,"Positive",1428,0.9
"22263",-0.0129445621696089,"Negative",1429,1
"60042",-0.0129390276264397,"Negative",1430,1
"16732",-0.0129263806073363,"Negative",1431,1
"138857",0.0129211035420548,"Positive",1432,0.9
"44175",0.0128953745382871,"Positive",1433,1
"29938",-0.0128951572048434,"Negative",1434,0.9
"54506",-0.0128872942352771,"Negative",1435,1
"101874",-0.0128748051405108,"Negative",1436,0.9
"30098",0.0128705139080604,"Positive",1437,0.9
"87066",0.0128698758747156,"Positive",1438,1
"16219",-0.012841699450826,"Negative",1439,1
"82144",0.0127913579734614,"Positive",1440,1
"35148",-0.0127786145726165,"Negative",1441,0.9
"89694",-0.0127783935864635,"Negative",1442,0.9
"28817",-0.0127671301742529,"Negative",1443,0.9
"94952",0.0127581604071191,"Positive",1444,1
"23500",-0.0127545135976693,"Negative",1445,0.9
"17588",-0.0127445278057325,"Negative",1446,1
"40848",0.0127377032186587,"Positive",1447,0.9
"9000",-0.0127372960707383,"Negative",1448,0.9
"33017",-0.0127232395882813,"Negative",1449,1
"23405",-0.0127065783775259,"Negative",1450,1
"91041",0.0126970246521797,"Positive",1451,1
"12424",0.0126738954266529,"Positive",1452,0.9
"16472",-0.0126728086287335,"Negative",1453,1
"31251",-0.0126358636834126,"Negative",1454,1
"16006",0.01263266767994,"Positive",1455,1
"55966",-0.0126100083264989,"Negative",1456,0.9
"103020",0.0126050808566141,"Positive",1457,1
"34524",-0.0125982753869784,"Negative",1458,0.9
"14850",-0.0125885664975035,"Negative",1459,1
"68767",0.0125765071478602,"Positive",1460,1
"87869",0.0125739346415071,"Positive",1461,1
"32065",-0.0125604308643857,"Negative",1462,1
"10084",-0.0125578182696212,"Negative",1463,1
"95040",-0.0125542221631458,"Negative",1464,0.8
"50463",-0.0125497470254748,"Negative",1465,1
"57954",-0.0125491594704734,"Negative",1466,1
"66372",0.0125152017472003,"Positive",1467,1
"25230",-0.0125149684394339,"Negative",1468,1
"34567",-0.0125081678045806,"Negative",1469,1
"92996",0.0125027148966496,"Positive",1470,1
"23537",-0.0124808001628263,"Negative",1471,1
"95314",-0.0124764518250764,"Negative",1472,0.8
"15618",0.0124398907995123,"Positive",1473,1
"52947",0.0124341123980118,"Positive",1474,1
"20142",0.0124229014063596,"Positive",1475,0.9
"52037",-0.0124198784876882,"Negative",1476,0.9
"26756",0.012381855266619,"Positive",1477,0.9
"75563",0.0123649341738441,"Positive",1478,1
"54251",-0.0123613431614946,"Negative",1479,0.9
"19730",0.0123504721927947,"Positive",1480,1
"43604",-0.0123118018100755,"Negative",1481,1
"22692",-0.0122801563010602,"Negative",1482,1
"17528",0.0122781673596851,"Positive",1483,1
"36807",-0.0122749011206564,"Negative",1484,0.8
"87386",0.0122582728382512,"Positive",1485,1
"103416",0.012245750298909,"Positive",1486,1
"44929",0.012242409603396,"Positive",1487,1
"63615",-0.0122388664535164,"Negative",1488,0.9
"7070",-0.0122336274618983,"Negative",1489,1
"31734",-0.0122295132366209,"Negative",1490,1
"13455",0.0121874060919702,"Positive",1491,0.9
"64246",-0.0121778202899111,"Negative",1492,1
"18549",0.0121712977761979,"Positive",1493,1
"77114",0.012165798399119,"Positive",1494,1
"34844",-0.0121611806573433,"Negative",1495,0.9
"75799",0.0121528558573171,"Positive",1496,1
"28112",0.0121170961080205,"Positive",1497,1
"88971",0.0121159645062002,"Positive",1498,1
"7899",-0.0121025124494731,"Negative",1499,1
"34691",-0.0120930017019126,"Negative",1500,1
"25233",-0.0120883835044202,"Negative",1501,1
"38103",-0.0120812145653046,"Negative",1502,1
"67209",0.0120754754509011,"Positive",1503,1
"37485",-0.0120719692489644,"Negative",1504,1
"56117",-0.012069526784136,"Negative",1505,1
"66979",-0.0120693548898365,"Negative",1506,0.9
"8656",-0.0120608726111537,"Negative",1507,1
"81125",0.0120573836443701,"Positive",1508,1
"8493",-0.0120539984844326,"Negative",1509,0.9
"4907",-0.0120440264699753,"Negative",1510,1
"85433",-0.0120355158368689,"Negative",1511,0.9
"7013",-0.012030360920636,"Negative",1512,1
"71737",0.0120159662236404,"Positive",1513,0.9
"73710",0.0120138741347735,"Positive",1514,0.9
"31720",-0.011993801376292,"Negative",1515,1
"90397",-0.0119784579618864,"Negative",1516,1
"70872",0.0119635124493289,"Positive",1517,0.9
"13107",0.011962998044128,"Positive",1518,0.8
"77340",-0.0119600288187194,"Negative",1519,0.9
"43924",0.0119441616173408,"Positive",1520,1
"23015",0.0119375087898965,"Positive",1521,0.9
"29077",-0.0119312303284268,"Negative",1522,1
"13737",0.0119303347554727,"Positive",1523,0.9
"5083",-0.011929121114763,"Negative",1524,1
"16597",0.0119281216140657,"Positive",1525,1
"90123",0.0119253423725765,"Positive",1526,1
"4856",0.0119213058062642,"Positive",1527,1
"21388",0.0119182074623336,"Positive",1528,0.8
"101922",-0.0119109057619234,"Negative",1529,1
"41408",-0.0118857986302361,"Negative",1530,1
"87404",0.0118715919035295,"Positive",1531,1
"75117",0.0118513369072835,"Positive",1532,0.9
"27072",-0.0118358579666547,"Negative",1533,1
"18628",-0.0117843748812785,"Negative",1534,0.9
"12305",0.0117728182790215,"Positive",1535,1
"26169",-0.0117581511986929,"Negative",1536,1
"44579",-0.0117538772184885,"Negative",1537,1
"36695",0.0117459347880655,"Positive",1538,0.9
"50780",-0.0117441387253075,"Negative",1539,0.9
"25127",-0.0117370781639702,"Negative",1540,1
"85059",0.0117344255908777,"Positive",1541,1
"70718",0.0117265796523111,"Positive",1542,1
"80758",0.0117254245025689,"Positive",1543,1
"81535",0.0117230335599224,"Positive",1544,1
"56223",-0.0117197488924748,"Negative",1545,1
"87501",0.0117073912434633,"Positive",1546,1
"33286",-0.0116967882589843,"Negative",1547,0.9
"76591",0.0116885852256649,"Positive",1548,1
"6898",0.0116821223821355,"Positive",1549,0.9
"41335",0.0116714653389272,"Positive",1550,0.9
"19305",0.0116624677469272,"Positive",1551,0.9
"93358",-0.0116500972223519,"Negative",1552,1
"93635",0.0116461860302026,"Positive",1553,1
"47641",-0.0116436821590889,"Negative",1554,1
"7518",-0.0116403830254831,"Negative",1555,1
"111127",0.0116334629092137,"Positive",1556,1
"45352",0.011617055101429,"Positive",1557,1
"21508",-0.0116043119588913,"Negative",1558,0.9
"29714",-0.0115910438678326,"Negative",1559,1
"80070",0.0115676392498496,"Positive",1560,1
"18964",0.0115644774273382,"Positive",1561,0.9
"67206",-0.0115609369534746,"Negative",1562,0.9
"139652",0.0115419561199821,"Positive",1563,0.9
"31712",-0.0115255953442471,"Negative",1564,0.9
"21238",-0.0115068484002953,"Negative",1565,1
"70238",0.0115015883284011,"Positive",1566,1
"50658",-0.011500070723499,"Negative",1567,0.9
"27938",-0.0114966657396498,"Negative",1568,1
"31760",-0.0114914855585494,"Negative",1569,1
"66296",0.0114901382049242,"Positive",1570,0.8
"53954",-0.01149005311432,"Negative",1571,1
"82321",-0.0114751427507206,"Negative",1572,0.9
"69815",0.0114679050071457,"Positive",1573,1
"88956",0.0114624079215674,"Positive",1574,1
"26884",-0.0114568802010683,"Negative",1575,1
"4905",-0.0114439165861286,"Negative",1576,0.9
"77803",-0.0114343610967092,"Negative",1577,0.9
"54181",-0.0113962720851982,"Negative",1578,1
"58584",-0.011372388451889,"Negative",1579,0.8
"17706",0.0113664500896448,"Positive",1580,1
"29888",-0.011365870393355,"Negative",1581,1
"31816",0.0113624826229856,"Positive",1582,1
"35266",0.0113534978137297,"Positive",1583,0.8
"41298",0.0113488475710295,"Positive",1584,1
"73482",-0.011314768894679,"Negative",1585,0.8
"30838",-0.0113114313559176,"Negative",1586,1
"52531",-0.0113108373025548,"Negative",1587,1
"51757",-0.0112894564827618,"Negative",1588,1
"13885",-0.0112867138330552,"Negative",1589,1
"49039",-0.0112861664616636,"Negative",1590,0.9
"38247",-0.0112753460669729,"Negative",1591,1
"40881",-0.0112733940558651,"Negative",1592,1
"27838",-0.0112623096280879,"Negative",1593,0.9
"34766",-0.011252543769092,"Negative",1594,1
"37088",-0.0112247937002626,"Negative",1595,1
"106418",0.0112170974921857,"Positive",1596,1
"28495",-0.0112125201905779,"Negative",1597,1
"32692",-0.0112121210878147,"Negative",1598,1
"136392",0.0112073400349046,"Positive",1599,1
"74729",0.0112022581753094,"Positive",1600,0.9
"27073",-0.0111946126339429,"Negative",1601,1
"81907",0.0111685701402289,"Positive",1602,0.9
"139978",-0.0111399070364442,"Negative",1603,0.9
"8092",-0.0111380851209947,"Negative",1604,1
"39248",0.0111266317576646,"Positive",1605,0.8
"18943",0.0111233965110282,"Positive",1606,1
"18663",0.0111178350722543,"Positive",1607,1
"71243",0.0110991841840111,"Positive",1608,0.9
"5110",-0.0110968878526663,"Negative",1609,1
"26800",0.0110876336908977,"Positive",1610,1
"70270",0.0110774147637015,"Positive",1611,1
"54167",0.0110768496689199,"Positive",1612,0.9
"42636",-0.0110649285082604,"Negative",1613,1
"25161",-0.011054985518135,"Negative",1614,1
"99472",-0.0110503777097467,"Negative",1615,0.9
"12947",-0.0110483250467294,"Negative",1616,0.9
"70879",0.0110262891403517,"Positive",1617,0.9
"24296",0.011009563353438,"Positive",1618,0.8
"40023",0.0109933216412348,"Positive",1619,0.9
"9202",-0.0109796308511997,"Negative",1620,1
"92263",-0.0109608628898264,"Negative",1621,0.9
"33280",-0.0109588073370688,"Negative",1622,1
"64652",-0.0109403286939669,"Negative",1623,0.9
"32586",-0.0109398581510778,"Negative",1624,0.9
"27106",0.0109272695242529,"Positive",1625,1
"29464",-0.0109163949559209,"Negative",1626,0.9
"6013",-0.010916377475341,"Negative",1627,0.9
"52678",-0.0109155451004073,"Negative",1628,0.8
"103684",-0.0109033635720966,"Negative",1629,0.9
"4842",-0.0109028166820086,"Negative",1630,1
"51070",-0.0108842836567727,"Negative",1631,0.9
"39304",-0.0108751095697866,"Negative",1632,1
"86842",0.0108634511983686,"Positive",1633,1
"31515",0.01084880630688,"Positive",1634,0.9
"37346",0.0108239178098037,"Positive",1635,0.9
"91876",0.0108176557524755,"Positive",1636,0.9
"27344",-0.0108102994035358,"Negative",1637,1
"89519",0.0107950201780034,"Positive",1638,0.9
"36371",-0.0107896048358757,"Negative",1639,1
"80127",0.0107889215483266,"Positive",1640,0.9
"15781",0.01077889746722,"Positive",1641,0.9
"49192",-0.0107567657723956,"Negative",1642,1
"80354",0.0107562358637952,"Positive",1643,1
"57488",-0.0107555148689285,"Negative",1644,0.9
"76560",0.0107072309170595,"Positive",1645,0.9
"73336",-0.0106923655155362,"Negative",1646,0.9
"86903",0.0106871543869361,"Positive",1647,1
"79183",0.0106771427448455,"Positive",1648,1
"13601",-0.0106733491454857,"Negative",1649,1
"138865",0.0106682645744008,"Positive",1650,0.9
